NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ASPARTATE FAMILY AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0009067	ASPARTATE FAMILY AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0009067		15	0.4554356	1.0431831	0.41254124	0.6248482	1.0	3566	tags=33%, list=26%, signal=45%	
COGNITION%GOBP%GO:0050890	COGNITION%GOBP%GO:0050890		87	0.32753456	1.0431663	0.38114753	0.6246199	1.0	2550	tags=25%, list=19%, signal=31%	
REGULATION OF EXTENT OF CELL GROWTH%GOBP%GO:0061387	REGULATION OF EXTENT OF CELL GROWTH%GOBP%GO:0061387		42	0.37047023	1.0431569	0.39372325	0.6243735	1.0	2009	tags=19%, list=15%, signal=22%	
CRANIAL SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:1904888	CRANIAL SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:1904888		16	0.43643075	1.0430689	0.4169381	0.6243121	1.0	1789	tags=25%, list=13%, signal=29%	
NEGATIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002710	NEGATIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002710		18	0.43384394	1.0429657	0.40061632	0.62430924	1.0	2018	tags=22%, list=15%, signal=26%	
PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY	PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY		43	0.36076608	1.0426589	0.4074627	0.62476456	1.0	2407	tags=35%, list=18%, signal=42%	
RAS SIGNALING%WIKIPATHWAYS_20240210%WP4223%HOMO SAPIENS	RAS SIGNALING%WIKIPATHWAYS_20240210%WP4223%HOMO SAPIENS		98	0.3172902	1.0426421	0.36849132	0.6245344	1.0	2262	tags=22%, list=17%, signal=27%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040	METABOTROPIC GLUTAMATE RECEPTOR GROUP II PATHWAY%PANTHER PATHWAY%P00040		30	0.38990897	1.0426131	0.40149254	0.6243358	1.0	1321	tags=30%, list=10%, signal=33%	
REGULATION OF AUTOPHAGOSOME MATURATION%GOBP%GO:1901096	REGULATION OF AUTOPHAGOSOME MATURATION%GOBP%GO:1901096		16	0.4405667	1.0424725	0.42724457	0.6243877	1.0	2558	tags=31%, list=19%, signal=39%	
STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0016126		27	0.39817485	1.0422457	0.4174174	0.62469316	1.0	3611	tags=30%, list=27%, signal=40%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		28	0.39178059	1.0415077	0.41033927	0.6261858	1.0	1555	tags=18%, list=12%, signal=20%	
POLY(A)+ MRNA EXPORT FROM NUCLEUS%GOBP%GO:0016973	POLY(A)+ MRNA EXPORT FROM NUCLEUS%GOBP%GO:0016973		19	0.42249852	1.0413777	0.39448053	0.6262096	1.0	4038	tags=47%, list=30%, signal=68%	
POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0007204	POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0007204		70	0.3373289	1.0412235	0.39240506	0.6263056	1.0	2488	tags=27%, list=18%, signal=33%	
EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%R-HSA-168274.5	EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%R-HSA-168274.5		29	0.38677323	1.0407577	0.40916032	0.627123	1.0	2954	tags=38%, list=22%, signal=48%	
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098815	MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098815		19	0.42986912	1.0400621	0.42138365	0.6285494	1.0	1423	tags=21%, list=11%, signal=24%	
PID_S1P_S1P1_PATHWAY%MSIGDB_C2%PID_S1P_S1P1_PATHWAY	PID_S1P_S1P1_PATHWAY%MSIGDB_C2%PID_S1P_S1P1_PATHWAY		15	0.44928935	1.0400616	0.4211382	0.62828356	1.0	3066	tags=60%, list=23%, signal=78%	
PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY	PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY		89	0.32681188	1.0399144	0.36968085	0.62839335	1.0	1287	tags=19%, list=10%, signal=21%	
FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS	FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS		60	0.34184211	1.0398993	0.39432624	0.6281642	1.0	2262	tags=30%, list=17%, signal=36%	
MERCAPTOPURINE ACTION PATHWAY%PATHWHIZ%PW000267	MERCAPTOPURINE ACTION PATHWAY%PATHWHIZ%PW000267		35	0.37174362	1.0397319	0.41424417	0.62829965	1.0	3030	tags=34%, list=23%, signal=44%	
CELLULAR RESPONSE TO OSMOTIC STRESS%GOBP%GO:0071470	CELLULAR RESPONSE TO OSMOTIC STRESS%GOBP%GO:0071470		26	0.39608222	1.0392765	0.42137405	0.62911874	1.0	1272	tags=27%, list=9%, signal=30%	
SEROTONIN HTR1 GROUP AND FOS PATHWAY%WIKIPATHWAYS_20240210%WP722%HOMO SAPIENS	SEROTONIN HTR1 GROUP AND FOS PATHWAY%WIKIPATHWAYS_20240210%WP722%HOMO SAPIENS		20	0.42351717	1.0390657	0.41993958	0.6293634	1.0	2659	tags=40%, list=20%, signal=50%	
POSITIVE REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035307	POSITIVE REGULATION OF PROTEIN DEPHOSPHORYLATION%GOBP%GO:0035307		36	0.37418857	1.0386842	0.39473686	0.6300069	1.0	2948	tags=44%, list=22%, signal=57%	
HOMOCARNOSINOSIS%SMPDB%SMP0000385	HOMOCARNOSINOSIS%SMPDB%SMP0000385		18	0.43055066	1.0381532	0.4067524	0.6310138	1.0	2083	tags=28%, list=15%, signal=33%	
POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353	POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353		25	0.40207273	1.0380439	0.41500765	0.63102174	1.0	2097	tags=32%, list=16%, signal=38%	
ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20240210%WP3878%HOMO SAPIENS	ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20240210%WP3878%HOMO SAPIENS		38	0.3705677	1.0376972	0.4030075	0.63156694	1.0	1864	tags=26%, list=14%, signal=30%	
G2 M TRANSITION%REACTOME DATABASE ID RELEASE 65%69275	G2 M TRANSITION%REACTOME DATABASE ID RELEASE 65%69275		174	0.30197278	1.0375813	0.37346438	0.63157535	1.0	3289	tags=33%, list=24%, signal=43%	
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108		46	0.35677984	1.0375397	0.4056338	0.6314115	1.0	1961	tags=33%, list=15%, signal=38%	
TRANSLATIONAL ELONGATION%GOBP%GO:0006414	TRANSLATIONAL ELONGATION%GOBP%GO:0006414		41	0.36539683	1.0370789	0.41467065	0.63228214	1.0	2555	tags=27%, list=19%, signal=33%	
GENERAL TRANSCRIPTION REGULATION%PANTHER PATHWAY%P00023	GENERAL TRANSCRIPTION REGULATION%PANTHER PATHWAY%P00023		29	0.38833198	1.0369854	0.40031645	0.6322339	1.0	4557	tags=45%, list=34%, signal=68%	
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212		47	0.35302484	1.0367532	0.39117646	0.6325282	1.0	1961	tags=32%, list=15%, signal=37%	
FAS SIGNALING PATHWAY%PANTHER PATHWAY%P00020	FAS SIGNALING PATHWAY%PANTHER PATHWAY%P00020		29	0.3896949	1.0366677	0.39402986	0.63246334	1.0	3302	tags=38%, list=25%, signal=50%	
NEGATIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000279	NEGATIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000279		25	0.40582585	1.0362694	0.42057487	0.6331746	1.0	3911	tags=36%, list=29%, signal=51%	
PID_FCER1_PATHWAY%MSIGDB_C2%PID_FCER1_PATHWAY	PID_FCER1_PATHWAY%MSIGDB_C2%PID_FCER1_PATHWAY		46	0.36059925	1.035966	0.40177253	0.6336347	1.0	2262	tags=33%, list=17%, signal=39%	
GROWTH%GOBP%GO:0040007	GROWTH%GOBP%GO:0040007		77	0.32406017	1.0358076	0.38957477	0.63374656	1.0	789	tags=14%, list=6%, signal=15%	
INFLAMMATION MEDIATED BY CHEMOKINE AND CYTOKINE SIGNALING PATHWAY%PANTHER PATHWAY%P00031	INFLAMMATION MEDIATED BY CHEMOKINE AND CYTOKINE SIGNALING PATHWAY%PANTHER PATHWAY%P00031		137	0.30420637	1.0358002	0.4	0.63349515	1.0	2645	tags=32%, list=20%, signal=40%	
ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20240210%WP3940%HOMO SAPIENS	ONE CARBON METABOLISM AND RELATED PATHWAYS%WIKIPATHWAYS_20240210%WP3940%HOMO SAPIENS		23	0.410637	1.0357887	0.42553192	0.6332565	1.0	632	tags=17%, list=5%, signal=18%	
PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0070585	PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0070585		71	0.3334226	1.035713	0.42040816	0.6331769	1.0	3248	tags=30%, list=24%, signal=39%	
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5		41	0.36451656	1.035609	0.40315637	0.6331574	1.0	2357	tags=15%, list=18%, signal=18%	
POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507	POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507		24	0.40662158	1.0355906	0.42222223	0.6329292	1.0	3075	tags=42%, list=23%, signal=54%	
NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130	NEGATIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042130		34	0.37090307	1.0350834	0.4056604	0.6338596	1.0	1363	tags=24%, list=10%, signal=26%	
POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102	POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102		61	0.34030363	1.0350444	0.39633286	0.6336866	1.0	2605	tags=36%, list=19%, signal=45%	
REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0033157	REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0033157		102	0.31496894	1.0350194	0.3852349	0.6334816	1.0	1422	tags=19%, list=11%, signal=21%	
DAP12 INTERACTIONS%REACTOME DATABASE ID RELEASE 65%2172127	DAP12 INTERACTIONS%REACTOME DATABASE ID RELEASE 65%2172127		35	0.37314948	1.0347703	0.4031008	0.6338453	1.0	1976	tags=20%, list=15%, signal=23%	
TRANSCYTOSIS%GOBP%GO:0045056	TRANSCYTOSIS%GOBP%GO:0045056		15	0.4529151	1.0347282	0.421875	0.63367933	1.0	4035	tags=53%, list=30%, signal=76%	
INOSITOL METABOLISM%PATHWHIZ%PW088261	INOSITOL METABOLISM%PATHWHIZ%PW088261		20	0.42952114	1.0347143	0.40895063	0.6334505	1.0	2540	tags=40%, list=19%, signal=49%	
REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090287	REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090287		160	0.30229473	1.0346947	0.39450687	0.63323146	1.0	2745	tags=27%, list=20%, signal=33%	
NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117	NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117		46	0.3553618	1.0341802	0.4098837	0.6341925	1.0	2209	tags=24%, list=16%, signal=29%	
AZATHIOPRINE ACTION PATHWAY%SMPDB%SMP0000427	AZATHIOPRINE ACTION PATHWAY%SMPDB%SMP0000427		35	0.37174362	1.0339627	0.3962264	0.6344425	1.0	3030	tags=34%, list=23%, signal=44%	
GPVI-MEDIATED ACTIVATION CASCADE%REACTOME%R-HSA-114604.7	GPVI-MEDIATED ACTIVATION CASCADE%REACTOME%R-HSA-114604.7		31	0.381511	1.0338662	0.3993994	0.6344122	1.0	2584	tags=29%, list=19%, signal=36%	
TGF-BETA RECEPTOR SIGNALING ACTIVATES SMADS%REACTOME%R-HSA-2173789.6	TGF-BETA RECEPTOR SIGNALING ACTIVATES SMADS%REACTOME%R-HSA-2173789.6		43	0.3595902	1.0338436	0.39748955	0.6341993	1.0	1194	tags=16%, list=9%, signal=18%	
POSITIVE REGULATION OF INTERLEUKIN-17 PRODUCTION%GOBP%GO:0032740	POSITIVE REGULATION OF INTERLEUKIN-17 PRODUCTION%GOBP%GO:0032740		18	0.42652422	1.032995	0.42532468	0.63598907	1.0	1279	tags=33%, list=10%, signal=37%	
4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243	4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243		18	0.43055066	1.0328342	0.41640866	0.6360922	1.0	2083	tags=28%, list=15%, signal=33%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		39	0.3635358	1.0326889	0.42774567	0.63617617	1.0	1956	tags=33%, list=15%, signal=39%	
NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.4	NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.4		21	0.41502383	1.0319471	0.41692308	0.6377156	1.0	1857	tags=29%, list=14%, signal=33%	
NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035	NEGATIVE REGULATION OF RESPONSE TO WOUNDING%GOBP%GO:1903035		48	0.35117278	1.0317522	0.41581258	0.63790286	1.0	1559	tags=29%, list=12%, signal=33%	
TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.4	TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.4		39	0.36627367	1.0313601	0.3953824	0.6385877	1.0	2749	tags=36%, list=20%, signal=45%	
PROTEIN-LIPID COMPLEX REMODELING%GOBP%GO:0034368	PROTEIN-LIPID COMPLEX REMODELING%GOBP%GO:0034368		15	0.4478964	1.0312277	0.4363929	0.6386298	1.0	1547	tags=27%, list=11%, signal=30%	
BIOCARTA_PTDINS_PATHWAY%MSIGDB_C2%BIOCARTA_PTDINS_PATHWAY	BIOCARTA_PTDINS_PATHWAY%MSIGDB_C2%BIOCARTA_PTDINS_PATHWAY		20	0.41423857	1.0309954	0.41766468	0.6389244	1.0	4188	tags=55%, list=31%, signal=80%	
IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098739	IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098739		77	0.32546186	1.0303844	0.42140028	0.64011246	1.0	1904	tags=21%, list=14%, signal=24%	
REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030	REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030		31	0.3857657	1.0302286	0.41248098	0.64022917	1.0	2018	tags=26%, list=15%, signal=30%	
SKIN DEVELOPMENT%GOBP%GO:0043588	SKIN DEVELOPMENT%GOBP%GO:0043588		67	0.3336873	1.0301851	0.41192412	0.6400672	1.0	2191	tags=24%, list=16%, signal=28%	
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136	REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136		139	0.30161083	1.0300058	0.38569605	0.640229	1.0	2389	tags=23%, list=18%, signal=28%	
AUTOPHAGOSOME ASSEMBLY%GOBP%GO:0000045	AUTOPHAGOSOME ASSEMBLY%GOBP%GO:0000045		64	0.34019157	1.0299069	0.4217033	0.64019406	1.0	2595	tags=30%, list=19%, signal=37%	
MMR%REACTOME DATABASE ID RELEASE 65%5358508	MMR%REACTOME DATABASE ID RELEASE 65%5358508		15	0.43949082	1.0294025	0.43954247	0.6411412	1.0	1476	tags=20%, list=11%, signal=22%	
SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE	SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE		53	0.3433028	1.0290955	0.41512126	0.64163357	1.0	2584	tags=36%, list=19%, signal=44%	
REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900	REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900		108	0.31492156	1.0289756	0.4280303	0.64164346	1.0	2565	tags=30%, list=19%, signal=36%	
SYNAPTIC SIGNALING%GOBP%GO:0099536	SYNAPTIC SIGNALING%GOBP%GO:0099536		151	0.30182928	1.0288068	0.40304184	0.6417618	1.0	2435	tags=21%, list=18%, signal=25%	
NEURAL CREST CELL MIGRATION%GOBP%GO:0001755	NEURAL CREST CELL MIGRATION%GOBP%GO:0001755		17	0.44002524	1.0287899	0.44479495	0.6415426	1.0	1921	tags=29%, list=14%, signal=34%	
TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.4	TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.4		86	0.3190103	1.028692	0.4086728	0.64151406	1.0	2112	tags=27%, list=16%, signal=32%	
MITOCHONDRIAL CALCIUM ION HOMEOSTASIS%GOBP%GO:0051560	MITOCHONDRIAL CALCIUM ION HOMEOSTASIS%GOBP%GO:0051560		18	0.42679387	1.0283828	0.4366883	0.64197934	1.0	1964	tags=33%, list=15%, signal=39%	
CELL MATURATION%GOBP%GO:0048469	CELL MATURATION%GOBP%GO:0048469		40	0.36342394	1.0281868	0.41339156	0.64219695	1.0	3062	tags=33%, list=23%, signal=42%	
MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002573	MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002573		73	0.3294843	1.0279362	0.41556728	0.64258116	1.0	1254	tags=22%, list=9%, signal=24%	
BIOCARTA_AT1R_PATHWAY%MSIGDB_C2%BIOCARTA_AT1R_PATHWAY	BIOCARTA_AT1R_PATHWAY%MSIGDB_C2%BIOCARTA_AT1R_PATHWAY		20	0.41973248	1.0276909	0.4228935	0.6429323	1.0	3146	tags=45%, list=23%, signal=59%	
VASCULOGENESIS%GOBP%GO:0001570	VASCULOGENESIS%GOBP%GO:0001570		20	0.4201663	1.0271413	0.41793314	0.6439716	1.0	1628	tags=20%, list=12%, signal=23%	
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051279	REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL%GOBP%GO:0051279		35	0.37156674	1.0269599	0.4259542	0.64416397	1.0	3572	tags=40%, list=27%, signal=54%	
T CELL ANTIGEN RECEPTOR TCR PATHWAY DURING STAPHYLOCOCCUS AUREUS INFECTION%WIKIPATHWAYS_20240210%WP3863%HOMO SAPIENS	T CELL ANTIGEN RECEPTOR TCR PATHWAY DURING STAPHYLOCOCCUS AUREUS INFECTION%WIKIPATHWAYS_20240210%WP3863%HOMO SAPIENS		45	0.36038822	1.0268904	0.40311173	0.6440599	1.0	2262	tags=29%, list=17%, signal=35%	
LATE SARS-COV-2 INFECTION EVENTS%REACTOME DATABASE ID RELEASE 65%9772573	LATE SARS-COV-2 INFECTION EVENTS%REACTOME DATABASE ID RELEASE 65%9772573		63	0.3369833	1.0268496	0.42514125	0.6438928	1.0	3213	tags=30%, list=24%, signal=39%	
INTRACILIARY TRANSPORT%GOBP%GO:0042073	INTRACILIARY TRANSPORT%GOBP%GO:0042073		34	0.3721819	1.0266922	0.40265486	0.64400345	1.0	3084	tags=21%, list=23%, signal=27%	
RND1 GTPASE CYCLE%REACTOME%R-HSA-9696273.2	RND1 GTPASE CYCLE%REACTOME%R-HSA-9696273.2		37	0.3663832	1.0265378	0.42410713	0.644102	1.0	1595	tags=24%, list=12%, signal=28%	
POSITIVE REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903955	POSITIVE REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903955		30	0.38215202	1.0264688	0.44680852	0.6440054	1.0	1967	tags=23%, list=15%, signal=27%	
REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033628	REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN%GOBP%GO:0033628		30	0.38611215	1.0260235	0.42682928	0.644837	1.0	518	tags=13%, list=4%, signal=14%	
N-GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE%REACTOME DATABASE ID RELEASE 65%532668	N-GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE%REACTOME DATABASE ID RELEASE 65%532668		34	0.36740714	1.0256376	0.4351145	0.6455157	1.0	2094	tags=26%, list=16%, signal=31%	
NON-PROTEINOGENIC AMINO ACID METABOLIC PROCESS%GOBP%GO:0170041	NON-PROTEINOGENIC AMINO ACID METABOLIC PROCESS%GOBP%GO:0170041		34	0.37570605	1.025437	0.4244713	0.64572686	1.0	2337	tags=29%, list=17%, signal=36%	
CELLULAR RESPONSE TO DOPAMINE%GOBP%GO:1903351	CELLULAR RESPONSE TO DOPAMINE%GOBP%GO:1903351		20	0.40867925	1.0252839	0.4257274	0.6458597	1.0	3847	tags=45%, list=29%, signal=63%	
RETINOIC ACID RECEPTORS-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RETINOIC ACID RECEPTORS-MEDIATED SIGNALING	RETINOIC ACID RECEPTORS-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RETINOIC ACID RECEPTORS-MEDIATED SIGNALING		26	0.3965986	1.0251279	0.4341693	0.64596266	1.0	1951	tags=19%, list=14%, signal=22%	
ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607	ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607		41	0.36416128	1.0240515	0.42280945	0.64822215	1.0	3584	tags=34%, list=27%, signal=46%	
VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.4	VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.4		25	0.3935525	1.0238087	0.4398217	0.64853257	1.0	2610	tags=32%, list=19%, signal=40%	
PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 65%5693616	PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 65%5693616		38	0.37178847	1.0230458	0.45343512	0.6500945	1.0	2357	tags=16%, list=18%, signal=19%	
SNRNP ASSEMBLY%REACTOME%R-HSA-191859.5	SNRNP ASSEMBLY%REACTOME%R-HSA-191859.5		49	0.34600547	1.023014	0.42008486	0.6498945	1.0	2865	tags=33%, list=21%, signal=41%	
MET PROMOTES CELL MOTILITY%REACTOME DATABASE ID RELEASE 65%8875878	MET PROMOTES CELL MOTILITY%REACTOME DATABASE ID RELEASE 65%8875878		22	0.40824586	1.0227689	0.43093094	0.6502195	1.0	3088	tags=50%, list=23%, signal=65%	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRONLESS TRANSCRIPT%REACTOME%R-HSA-159231.4	TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRONLESS TRANSCRIPT%REACTOME%R-HSA-159231.4		38	0.3701781	1.0221592	0.42455623	0.6514018	1.0	2749	tags=37%, list=20%, signal=46%	
NRF2 PATHWAY%WIKIPATHWAYS_20240210%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20240210%WP2884%HOMO SAPIENS		64	0.3358414	1.0220172	0.43096235	0.65148973	1.0	1408	tags=17%, list=10%, signal=19%	
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20240210%WP4630%HOMO SAPIENS	MEASLES VIRUS INFECTION%WIKIPATHWAYS_20240210%WP4630%HOMO SAPIENS		93	0.31616312	1.0210226	0.43398693	0.6536022	1.0	2067	tags=27%, list=15%, signal=32%	
RESPIRATORY TUBE DEVELOPMENT%GOBP%GO:0030323	RESPIRATORY TUBE DEVELOPMENT%GOBP%GO:0030323		28	0.388946	1.0207793	0.44527736	0.6539353	1.0	2097	tags=25%, list=16%, signal=30%	
C4-DICARBOXYLATE TRANSPORT%GOBP%GO:0015740	C4-DICARBOXYLATE TRANSPORT%GOBP%GO:0015740		15	0.44061923	1.0207701	0.44462278	0.6536842	1.0	1904	tags=27%, list=14%, signal=31%	
PLASMA LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034369	PLASMA LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034369		15	0.4478964	1.0206406	0.4498382	0.65373015	1.0	1547	tags=27%, list=11%, signal=30%	
PID_CXCR3_PATHWAY%MSIGDB_C2%PID_CXCR3_PATHWAY	PID_CXCR3_PATHWAY%MSIGDB_C2%PID_CXCR3_PATHWAY		32	0.37768337	1.0202334	0.42465752	0.6544341	1.0	2659	tags=31%, list=20%, signal=39%	
AMINE BIOSYNTHETIC PROCESS%GOBP%GO:0009309	AMINE BIOSYNTHETIC PROCESS%GOBP%GO:0009309		18	0.4292043	1.0196831	0.44637224	0.65551555	1.0	1514	tags=28%, list=11%, signal=31%	
REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:1901623	REGULATION OF LYMPHOCYTE CHEMOTAXIS%GOBP%GO:1901623		18	0.41033253	1.019519	0.43730408	0.65561676	1.0	3219	tags=50%, list=24%, signal=66%	
THIOGUANINE ACTION PATHWAY%PATHWHIZ%PW000429	THIOGUANINE ACTION PATHWAY%PATHWHIZ%PW000429		35	0.37174362	1.0192913	0.4360119	0.6558552	1.0	3030	tags=34%, list=23%, signal=44%	
